id,Title,Authors Names,Source Type,Work Type,Publication Date,Affiliation,Quartile
85081135067,TSI: Time series to imaging based model for detecting anomalous energy consumption in smart buildings,"Bruce Oscar,
Bruce Johns,
Stephen Johns",Journal,Article,2020-06-01,Innopolis University,1
85123281438,Tailored performance dashboards—an evaluation of the state of the art,"Michael Jordan,
Jack Oscar,
Bruce White",Journal,Article,2021-01-01,Innopolis University,1
85060230487,Taylor expansion in linear logic is invertible,Michael Castle,Journal,Article,2018-01-01,Innopolis University,4
85079105428,Teaching DevOps in Academia and Industry: Reflections and Vision,"Stephen Lee,
Stephen Black,
Stephen White,
Michael White,
Robbin Lee,
Bruce Lee",Book Series,Conference Paper,2020-01-01,"Bruno Kessler Foundation, University of Luxembourg, Innopolis University",4
85076102089,Teaching Formal Methods: Lessons Learnt from Using Event-B,Jack White,Book Series,Conference Paper,2019-01-01,Innopolis University,4
85064713686,Teaching Programming and Design-by-Contract,"Michael White,
Laura Johns,
Stephen Castle,
Jack Johns,
Daniel Lee,
Bruce Oscar,
Michael Johns,
Robbin Oscar,
Stephen Castle,
Jack Black",Book Series,Conference Paper,2020-01-01,Innopolis University,1
85061105487,Teaching devops in corporate environments: An experience report,"Robbin Oscar,
Stephen Lee,
Jack Jordan,
Laura White,
Robbin Castle",Book Series,Conference Paper,2019-01-01,Innopolis University,4
85089718288,Teaching efficient recursive programming and recursion elimination using olympiads and contests problems,"Daniel Black,
Jack Oscar",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85089719304,"Teaching logic, from a conceptual viewpoint","Robbin Lee,
Jack Jordan",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85038943972,Teaching software project management using agile paradigm,"Bruce Johns,
Laura Johns",Conference Proceeding,Conference Paper,2017-09-28,"Athens University of Economics and Business, University of Applied Sciences of Thessaly, Innopolis University",4
85097646730,Teaching the Essence of Software Development,"Bruce Jordan,
Bruce Castle",Conference Proceeding,Conference Paper,2020-11-01,Alma Mater Studiorum Università di Bologna,1
85089714718,Teaching theoretical computer science at innopolis university,Michael Lee,Book Series,Conference Paper,2020-01-01,Innopolis University,4
85105277432,Technique for developing and testing the control and vibration-proofing systems of on-board optoelectronic devices,"Bruce Black,
Robbin Jordan,
Daniel White,
Daniel Castle,
Daniel Castle,
Laura Lee",Journal,Article,2021-03-01,"Innopolis University, Kazan National Research Technical University named after A. N. Tupolev -KAI, Kazan State Institute of Applied Optics",4
85125300179,Technologies for GQM-Based Metrics Recommender Systems: A Systematic Literature Review,"Jack Jordan,
Bruce Black,
Robbin White,
Laura Johns",Journal,Review,2022-01-01,Innopolis University,2
85105941683,TeleML: Deploying Trained Machine Learning Models in Cross-Platform Applications,"Jack White,
Bruce Lee,
Robbin Black",Book Series,Conference Paper,2021-01-01,Innopolis University,4
85115211210,Tensegrity Morphing: Machine Learning-Based Tensegrity Deformation Predictor for Traversing Cluttered Environments,"Jack Oscar,
Michael Castle",Book Series,Conference Paper,2021-01-01,Innopolis University,4
85124697304,Tensegrity Topology Merging: Mixed-Integer Convex optimization-based Method,"Laura Black,
Daniel Jordan",Conference Proceeding,Conference Paper,2021-01-01,Innopolis University,1
85063785568,Terminal Control Approach Application for Autonomous Airship Docking,"Stephen Black,
Michael Black",Conference Proceeding,Conference Paper,2019-03-13,"Southern Federal University, Innopolis University",4
85123574151,Text-based Recommendation Systems for Software Developers: A Systematic Literature Review,Michael Jordan,Conference Proceeding,Conference Paper,2021-12-20,Innopolis University,4
85120608531,"The ""country of cities"" WEB-GIS: Development experience and approaches used in creating a history-oriented geoportal","Stephen Castle,
Stephen White,
Daniel Black,
Robbin Lee,
Robbin Castle,
Daniel Castle",Conference Proceeding,Conference Paper,2021-01-01,"Kazan Federal University, Tatarstan Academy of Sciences, Innopolis University",1
85081921225,The 3<sup>rd</sup> BRICS Mathematics Conference,Stephen Black,Journal,Editorial,2019-01-01,Innopolis University,3
85126230123,The Bi-level Assembly Flow-Shop Scheduling Problem with Batching and Delivery with Capacity Constraint,"Michael Castle,
Michael Jordan,
Daniel Johns,
Daniel Castle",Book Series,Conference Paper,2022-01-01,"Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence, Ferdowsi University of Mashhad, Babol Noshirvani University of Technology, Innopolis University",4
84991107732,The BioDynaMo project: Creating a platform for large-scale reproducible biological simulations,"Michael Oscar,
Robbin Jordan,
Michael White,
Bruce Johns,
Bruce Castle,
Bruce Jordan,
Jack Castle,
Robbin Jordan,
Stephen White",Conference Proceeding,Conference Paper,2016-01-01,"Kazan Federal University, Newcastle University, European Organization for Nuclear Research, Innopolis University",4
85027500649,The BioDynaMo project: Experience report,"Robbin Johns,
Laura Oscar,
Laura Johns,
Michael Castle,
Stephen Castle,
Daniel Johns,
Jack Black,
Bruce Johns,
Laura Oscar,
Jack White",Book,Book Chapter,2017-01-25,"Kazan Federal University, Newcastle University, CERN openlab, Innopolis University",1
85085017787,The Development of Data Collectors in Open-Source System for Energy Efficiency Assessment,"Bruce White,
Bruce Oscar,
Daniel Oscar,
Daniel White,
Bruce Castle,
Daniel Jordan,
Stephen Oscar,
Jack White,
Robbin Black",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85078056339,The Development of Fault Detection and Identification Systems for Underwater Manipulators,"Stephen Oscar,
Stephen White,
Daniel White",Conference Proceeding,Conference Paper,2019-10-01,"Far Eastern Federal University, Institute of Marine Technology Problems, Far Eastern Branch, Russian Academy of Sciences, Innopolis University",1
85124744049,The Effect of Covid-19 Pandemic on the Regional Universities Research Culture and the Quality of the Engineering Education,"Laura Oscar,
Daniel Black,
Robbin Jordan,
Laura Black,
Jack Oscar,
Robbin Castle,
Jack Black,
Daniel White,
Laura Jordan,
Jack Oscar,
Bruce Oscar,
Michael Castle",Book Series,Conference Paper,2022-01-01,"Saint Petersburg State University, Universidad de Navarra, HSE University, Northern (Arctic) Federal University, Centre for Strategic Research North-West, European University at St. Petersburg, Innopolis University, Ural Federal University, Kazan National Research Technical University named after A. N. Tupolev -KAI, Saint-Petersburg State University of Aerospace Instrumentation",4
85075690211,The Impact of Dance Sport on Software Development,Jack White,Book Series,Conference Paper,2019-01-01,Innopolis University,4
85115201878,The Motion Control Research of the Mobile Robot with Vibrating Propulsion Device Which Discretely Interacting with the Supporting Surface,"Daniel Castle,
Jack Lee,
Laura Lee",Book Series,Conference Paper,2022-01-01,"Volgograd State Technical University, Innopolis University",4
85124397668,The Relation of Categories of Concreteness and Specificity: Russian Data,"Robbin Johns,
Stephen Johns",Conference Proceeding,Conference Paper,2021-01-01,"Kazan Federal University, Innopolis University",4
85088828242,The Role of Experts in the Covid-19 Pandemic and the Limits of Their Epistemic Authority in Democracy,"Jack White,
Stephen Johns",Journal,Article,2020-07-14,"Nazarbayev University, Centro, Innopolis University",2
85110366259,The Role of Formalism in System Requirements,"Jack Oscar,
Daniel Jordan,
Bruce Lee,
Robbin Johns,
Jack Jordan,
Michael Jordan",Journal,Review,2021-06-01,"Université Fédérale Toulouse Midi-Pyrénées, Innopolis University",1
85085033517,The Strategic Technical Debt Management Model: An Empirical Proposal,"Michael White,
Laura Jordan",Book Series,Conference Paper,2020-01-01,"Aalborg University, Alma Mater Studiorum Università di Bologna",4
85096354833,The activity of the brain cortical network during solving tasks,"Bruce Johns,
Jack Jordan,
Robbin Lee",Conference Proceeding,Conference Paper,2020-09-01,Innopolis University,1
85041851508,The agile coordination processes,"Stephen Oscar,
Robbin White",Book Series,Conference Paper,2018-01-01,Innopolis University,1
85073122417,The approach to the detection of the movement precursor by electromyographic signals,"Laura Castle,
Stephen Jordan,
Robbin Lee,
Michael Black,
Jack Castle",Conference Proceeding,Conference Paper,2019-01-01,"Saratov State University, Innopolis University",1
85084404329,The architecture of the self-driving car project at innopolis university,"Laura Oscar,
Bruce White,
Daniel Lee,
Michael White,
Bruce Oscar",Conference Proceeding,Conference Paper,2019-10-01,Innopolis University,1
85074391394,The control of the dynamics of intense electron beams coupled through a common field,Jack Jordan,Conference Proceeding,Conference Paper,2019-09-01,Innopolis University,1
84885865202,The crystal structure of lipopolysaccharide binding protein reveals the location of a frequent mutation that impairs innate immunity,"Bruce Black,
Bruce Oscar,
Stephen Black,
Laura White,
Bruce White,
Bruce Jordan,
Daniel Oscar,
Bruce Johns,
Robbin Castle,
Daniel Black,
Robbin White,
Bruce Lee,
Michael Johns,
Robbin Johns,
Laura Lee,
Robbin Johns,
Stephen Oscar,
Bruce Castle",Journal,Article,2013-10-17,"Chungnam National University, School of Medicine, Korea Advanced Institute of Science and Technology, Charité – Universitätsmedizin Berlin, Universitätsklinikum Bonn, Klinikum der Universität Regensburg und Medizinische Fakultät, German Cancer Research Center, Radboud University Medical Center, Eberhard Karls Universität Tübingen, NYU Grossman School of Medicine, Royal Children's Hospital, Melbourne, Medizinische Hochschule Hannover (MHH)",1
85121586729,The development of the university via the development of the endowment,"Laura Oscar,
Robbin White,
Stephen Johns,
Robbin Jordan,
Robbin Black,
Michael Lee",Conference Proceeding,Conference Paper,2021-01-01,"Universidad de Navarra, Tambov State University, HSE University, European University at St. Petersburg, Innopolis University, Ural Federal University",1
85122828199,The dynamics of COVID-19 outbreak in Nigeria: A sub-national analysis,"Jack White,
Daniel Oscar,
Jack White,
Bruce Lee",Journal,Article,2021-09-01,"University of Ibadan, Obafemi Awolowo University, Innopolis University",3
85084325060,The dynamics of a spherical robot of combined type by periodic control actions,"Bruce White,
Bruce Jordan",Journal,Article,2019-01-01,"Kalashnikov Izhevsk State Technical University, Steklov Mathematical Institute of RAS, Innopolis University",3
85070917688,The hand-gesture-based control interface with wearable glove system,"Michael Johns,
Robbin White,
Jack Jordan,
Michael Johns",Conference Proceeding,Conference Paper,2018-01-01,Innopolis University,1
85041846777,The internet of hackable things,"Robbin Black,
Bruce Castle,
Laura Johns",Book Series,Conference Paper,2018-01-01,"Technical University of Denmark, Örebro Universitet, Innopolis University",1
85068554377,The investigation of synchronization between different areas of the brain in locomotor activity,"Robbin White,
Bruce Black,
Jack Lee",Conference Proceeding,Conference Paper,2019-01-01,"Saratov State Medical University named after V. I. Razumovsky, Yuri Gagarin State Technical University of Saratov, Innopolis University",4
85071904349,The lessons software engineers can extract from painters to improve the software development process,Laura Johns,Conference Proceeding,Conference Paper,2019-08-12,Innopolis University,1
85104432437,"The marshallese look: Clothing, culture and identity in a disappearing world","Jack Castle,
Stephen White",Journal,Article,2020-01-01,"College of the Marshall Islands, Innopolis University",1
85114643516,The method for diagnostics of the phase synchronization of the vegetative control of blood circulation in real time,"Laura Oscar,
Michael White,
Laura Lee,
Bruce Castle,
Robbin Castle,
Bruce Johns,
Daniel White",Journal,Article,2021-01-01,"Saratov State University, National Medical Research Center for Therapy and Preventive Medicine, University Innopolis, Saratov State Medical University named after V. I. Razumovsky, Kotel'nikov Institute of Radio Engineering and Electronics of Russian Academy of Sciences, Saratov Branch",4
85106002407,The oxygen saturation in the primary motor cortex during a single hand movement: functional near-infrared spectroscopy (fNIRS) study,"Laura Jordan,
Bruce Johns,
Daniel Jordan,
Bruce Johns,
Laura Lee",Journal,Article,2021-05-01,"Saratov State Medical University named after V. I. Razumovsky, Immanuel Kant Baltic Federal University, Innopolis University",1
85119071663,The pareto distribution of software features and no-code,"Michael Lee,
Robbin Jordan",Conference Proceeding,Conference Paper,2021-10-17,Innopolis University,1
85091113076,The path planning method for AUV group moving in environment with obstacles,"Robbin White,
Stephen Johns",Journal,Article,2020-01-01,"Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences, Far Eastern Federal University, Innopolis University",4
85079783673,The practice of self-citations: a longitudinal study,"Daniel White,
Bruce Lee,
Jack Oscar,
Laura Castle,
Bruce Castle,
Bruce Oscar",Journal,Article,2020-04-01,"Istituto Di Scienze E Tecnologie Della Cognizione, Rome, Alma Mater Studiorum Università di Bologna, Innopolis University",1
